device_id,customer_id,device_type,app_version,is_rooted,last_active
dev105263,cust105263,ios,3.0.17,0,51:11.0
dev105264,cust105264,feature_phone,4.2.5,0,44:48.9
dev105265,cust105265,tablet,3.6.9,0,50:54.1
dev105266,cust105266,tablet,1.7.18,0,02:06.1
dev105267,cust105267,tablet,1.6.7,0,33:07.3
dev105268,cust105268,ios,1.8.2,0,42:40.3
dev105269,cust105269,tablet,4.0.18,0,46:37.5
dev105270,cust105270,feature_phone,1.6.17,0,07:56.6
dev105271,cust105271,feature_phone,4.8.8,0,33:08.3
dev105272,cust105272,tablet,4.9.6,0,21:16.1
dev105273,cust105273,tablet,1.1.7,0,10:22.4
dev105274,cust105274,ios,4.5.2,0,52:20.0
dev105275,cust105275,android,4.6.10,0,30:25.9
dev105276,cust105276,tablet,3.3.8,0,34:11.1
dev105277,cust105277,tablet,1.6.14,0,44:34.4
dev105278,cust105278,feature_phone,2.3.4,0,47:58.0
dev105279,cust105279,feature_phone,1.7.3,0,45:25.6
dev105280,cust105280,android,4.7.0,0,53:59.3
dev105281,cust105281,feature_phone,1.0.17,0,38:57.1
dev105282,cust105282,feature_phone,4.3.0,0,31:28.2
dev105283,cust105283,android,4.7.0,0,32:01.0
dev105284,cust105284,ios,3.1.5,0,00:31.2
dev105285,cust105285,ios,3.3.3,0,54:50.3
dev105286,cust105286,ios,2.6.19,0,39:05.7
dev105287,cust105287,tablet,1.9.13,0,49:22.8
dev105288,cust105288,android,1.8.10,0,19:59.3
dev105289,cust105289,ios,2.1.17,0,14:03.4
dev105290,cust105290,ios,1.9.2,0,59:53.7
dev105291,cust105291,ios,4.5.18,1,44:03.4
dev105292,cust105292,ios,3.2.11,0,31:46.6
dev105293,cust105293,feature_phone,3.7.0,0,11:56.5
dev105294,cust105294,tablet,1.0.0,0,55:05.0
dev105295,cust105295,android,2.3.12,0,23:44.8
dev105296,cust105296,tablet,1.8.6,0,47:51.3
dev105297,cust105297,tablet,2.8.7,0,28:51.5
dev105298,cust105298,android,1.7.8,0,15:09.0
dev105299,cust105299,ios,2.3.0,0,39:27.8
dev105300,cust105300,feature_phone,1.7.1,0,28:51.5
dev105301,cust105301,ios,1.3.2,0,34:10.7
dev105302,cust105302,android,3.9.5,0,56:39.1
dev105303,cust105303,android,2.0.18,0,10:51.1
dev105304,cust105304,ios,4.5.11,0,22:05.2
dev105305,cust105305,ios,1.4.12,0,54:51.6
dev105306,cust105306,ios,4.3.18,0,48:18.5
dev105307,cust105307,tablet,1.5.6,0,47:27.7
dev105308,cust105308,feature_phone,3.5.4,0,25:29.1
dev105309,cust105309,android,3.8.0,0,52:08.6
dev105310,cust105310,android,3.3.13,0,09:20.8
dev105311,cust105311,tablet,3.1.19,0,47:24.7
dev105312,cust105312,ios,4.3.3,0,22:56.6
dev105313,cust105313,tablet,3.5.6,0,33:10.2
dev105314,cust105314,tablet,1.3.10,0,22:44.2
dev105315,cust105315,ios,2.4.4,0,20:48.4
dev105316,cust105316,feature_phone,3.2.3,0,35:48.8
dev105317,cust105317,tablet,1.2.5,0,56:12.6
dev105318,cust105318,android,4.3.14,0,08:14.7
dev105319,cust105319,tablet,2.0.12,0,43:40.4
dev105320,cust105320,ios,4.7.19,0,22:30.5
dev105321,cust105321,feature_phone,1.4.20,0,05:17.3
dev105322,cust105322,ios,4.9.1,0,55:45.5
dev105323,cust105323,ios,2.2.1,0,44:15.9
dev105324,cust105324,tablet,2.7.14,0,57:51.9
dev105325,cust105325,android,1.7.5,0,43:42.3
dev105326,cust105326,tablet,4.3.7,0,54:00.9
dev105327,cust105327,ios,3.7.7,0,02:44.1
dev105328,cust105328,feature_phone,3.6.11,0,57:37.4
dev105329,cust105329,android,4.8.5,0,43:46.4
dev105330,cust105330,tablet,3.2.12,0,33:35.5
dev105331,cust105331,feature_phone,1.6.8,0,33:03.4
dev105332,cust105332,feature_phone,4.9.20,0,40:45.6
dev105333,cust105333,tablet,1.0.2,0,11:20.3
dev105334,cust105334,ios,2.2.5,0,52:52.4
dev105335,cust105335,feature_phone,4.8.1,0,39:42.7
dev105336,cust105336,android,4.7.9,0,29:19.8
dev105337,cust105337,ios,1.4.15,0,44:11.4
dev105338,cust105338,android,1.9.12,0,46:32.4
dev105339,cust105339,ios,3.6.19,0,38:40.0
dev105340,cust105340,ios,1.9.14,0,56:46.0
dev105341,cust105341,ios,1.4.3,0,20:52.5
dev105342,cust105342,feature_phone,4.4.18,0,56:22.6
dev105343,cust105343,android,3.6.12,0,25:54.1
dev105344,cust105344,android,1.1.0,0,25:51.8
dev105345,cust105345,feature_phone,3.9.19,0,06:47.0
dev105346,cust105346,android,2.3.14,0,37:32.8
dev105347,cust105347,tablet,4.7.18,0,36:34.3
dev105348,cust105348,android,3.3.7,0,08:58.1
dev105349,cust105349,android,3.0.19,0,48:54.3
dev105350,cust105350,android,3.4.13,0,34:36.9
dev105351,cust105351,tablet,3.7.3,0,29:06.2
dev105352,cust105352,tablet,1.0.15,0,17:29.4
dev105353,cust105353,ios,4.0.6,0,52:25.8
dev105354,cust105354,tablet,1.3.5,0,57:41.5
dev105355,cust105355,ios,3.8.15,0,08:04.9
dev105356,cust105356,feature_phone,4.5.10,0,59:23.4
dev105357,cust105357,feature_phone,2.9.17,0,06:17.7
dev105358,cust105358,android,2.5.0,0,54:38.7
dev105359,cust105359,ios,4.0.18,0,26:18.4
dev105360,cust105360,android,3.6.18,0,24:49.4
dev105361,cust105361,tablet,3.5.7,0,31:33.3
dev105362,cust105362,feature_phone,2.1.5,0,48:49.8
dev105363,cust105363,feature_phone,1.4.18,0,56:39.8
dev105364,cust105364,ios,2.9.13,0,20:13.8
dev105365,cust105365,ios,3.7.0,0,20:17.3
dev105366,cust105366,feature_phone,3.4.10,0,28:21.8
dev105367,cust105367,android,2.9.3,0,26:56.9
dev105368,cust105368,feature_phone,4.5.19,0,07:01.6
dev105369,cust105369,ios,3.3.8,0,59:28.9
dev105370,cust105370,ios,4.4.0,0,37:31.9
dev105371,cust105371,tablet,1.1.1,0,28:56.7
dev105372,cust105372,ios,3.8.16,0,42:42.2
dev105373,cust105373,android,3.8.9,0,54:56.5
dev105374,cust105374,ios,1.7.14,0,20:10.2
dev105375,cust105375,ios,3.0.2,0,06:55.8
dev105376,cust105376,ios,3.8.0,0,40:03.5
dev105377,cust105377,feature_phone,1.8.17,0,29:09.4
dev105378,cust105378,feature_phone,3.2.1,0,56:04.6
dev105379,cust105379,feature_phone,3.4.15,0,17:58.2
dev105380,cust105380,feature_phone,2.3.20,0,50:33.3
dev105381,cust105381,feature_phone,4.0.18,0,13:40.2
dev105382,cust105382,tablet,2.0.20,0,06:10.0
dev105383,cust105383,android,1.6.7,0,18:48.4
dev105384,cust105384,android,2.9.11,0,36:26.8
dev105385,cust105385,feature_phone,4.0.18,0,24:01.5
dev105386,cust105386,feature_phone,3.5.15,0,55:16.7
dev105387,cust105387,ios,3.4.6,0,10:28.9
dev105388,cust105388,ios,3.6.9,0,42:02.8
dev105389,cust105389,tablet,4.8.14,0,18:03.4
dev105390,cust105390,ios,3.2.16,0,36:06.4
dev105391,cust105391,android,3.5.12,0,11:00.7
dev105392,cust105392,tablet,3.0.6,0,46:53.6
dev105393,cust105393,ios,3.6.2,0,21:26.6
dev105394,cust105394,android,4.8.14,0,23:02.3
dev105395,cust105395,feature_phone,4.0.3,0,12:31.4
dev105396,cust105396,ios,1.6.17,0,34:34.2
dev105397,cust105397,feature_phone,2.7.11,0,35:45.5
dev105398,cust105398,tablet,2.2.11,0,04:38.7
dev105399,cust105399,android,2.9.8,0,39:32.0
dev105400,cust105400,android,1.3.15,0,25:50.0
dev105401,cust105401,android,1.0.15,0,18:05.9
dev105402,cust105402,ios,3.6.13,0,04:08.5
dev105403,cust105403,tablet,4.8.14,0,41:34.0
dev105404,cust105404,tablet,4.4.0,0,38:54.8
dev105405,cust105405,feature_phone,3.6.12,0,57:11.9
dev105406,cust105406,android,1.0.13,1,49:50.5
dev105407,cust105407,android,2.7.11,0,18:16.6
dev105408,cust105408,feature_phone,2.1.6,0,36:55.2
dev105409,cust105409,tablet,2.7.5,1,20:57.4
dev105410,cust105410,android,3.1.13,0,43:07.1
dev105411,cust105411,android,3.8.15,0,00:41.7
dev105412,cust105412,android,2.3.19,0,52:28.3
dev105413,cust105413,ios,2.4.20,0,24:58.4
dev105414,cust105414,android,3.5.9,0,45:39.6
dev105415,cust105415,ios,2.1.3,0,21:06.5
dev105416,cust105416,android,1.8.14,0,22:41.4
dev105417,cust105417,tablet,1.3.15,0,40:46.4
dev105418,cust105418,feature_phone,4.4.20,0,18:55.6
dev105419,cust105419,feature_phone,2.9.16,0,59:33.1
dev105420,cust105420,android,3.5.16,0,05:47.9
dev105421,cust105421,android,3.0.0,0,50:23.5
dev105422,cust105422,android,2.4.11,0,38:48.1
dev105423,cust105423,android,1.3.11,0,47:39.7
dev105424,cust105424,ios,1.5.6,0,31:36.2
dev105425,cust105425,feature_phone,3.7.6,0,47:49.3
dev105426,cust105426,ios,3.5.19,0,50:15.3
dev105427,cust105427,ios,4.5.1,0,20:06.6
dev105428,cust105428,tablet,3.9.14,0,23:25.6
dev105429,cust105429,feature_phone,3.6.6,0,41:30.4
dev105430,cust105430,ios,2.9.16,0,42:04.2
dev105431,cust105431,tablet,1.5.1,0,10:19.0
dev105432,cust105432,feature_phone,3.5.16,1,53:15.6
dev105433,cust105433,ios,4.2.1,0,26:13.9
dev105434,cust105434,tablet,2.4.12,0,18:13.7
dev105435,cust105435,tablet,2.2.14,0,43:35.7
dev105436,cust105436,feature_phone,1.8.15,0,59:11.5
dev105437,cust105437,feature_phone,2.2.14,0,53:52.5
dev105438,cust105438,ios,3.5.3,0,49:37.0
dev105439,cust105439,android,4.8.9,0,01:55.7
dev105440,cust105440,tablet,3.2.13,0,15:57.0
dev105441,cust105441,android,2.7.13,0,10:21.1
dev105442,cust105442,android,1.0.14,0,25:47.7
dev105443,cust105443,android,1.2.5,0,31:35.4
dev105444,cust105444,android,3.4.10,0,12:35.4
dev105445,cust105445,android,2.1.13,0,09:14.9
dev105446,cust105446,tablet,3.4.4,0,19:34.5
dev105447,cust105447,feature_phone,4.2.9,0,04:49.2
dev105448,cust105448,tablet,4.9.4,0,12:40.4
dev105449,cust105449,feature_phone,3.2.18,0,17:27.1
dev105450,cust105450,tablet,3.0.6,0,36:23.0
dev105451,cust105451,tablet,1.4.12,0,21:38.2
dev105452,cust105452,feature_phone,3.5.3,0,28:54.6
dev105453,cust105453,ios,2.1.19,0,23:14.1
dev105454,cust105454,tablet,3.9.10,0,56:54.7
dev105455,cust105455,tablet,4.3.5,0,35:17.9
dev105456,cust105456,ios,2.6.19,0,56:22.2
dev105457,cust105457,android,1.3.14,0,17:38.9
dev105458,cust105458,android,3.1.3,0,28:01.2
dev105459,cust105459,tablet,2.0.4,0,13:22.0
dev105460,cust105460,android,4.2.4,0,05:12.8
dev105461,cust105461,android,4.0.2,0,37:38.3
dev105462,cust105462,feature_phone,1.1.8,0,31:33.9
dev105463,cust105463,tablet,3.3.5,0,17:58.3
dev105464,cust105464,feature_phone,3.6.7,1,36:43.3
dev105465,cust105465,tablet,1.9.17,0,12:01.9
dev105466,cust105466,feature_phone,3.6.2,0,37:17.5
dev105467,cust105467,android,1.1.16,0,22:13.6
dev105468,cust105468,ios,2.8.12,0,21:05.9
dev105469,cust105469,ios,4.6.19,0,55:13.3
dev105470,cust105470,ios,3.3.18,0,46:39.1
dev105471,cust105471,ios,1.0.15,0,56:36.4
dev105472,cust105472,android,3.9.20,0,54:54.5
dev105473,cust105473,android,2.4.8,0,32:45.5
dev105474,cust105474,android,4.5.19,0,41:58.8
dev105475,cust105475,tablet,1.3.20,0,38:46.5
dev105476,cust105476,android,1.7.10,1,25:15.7
dev105477,cust105477,ios,2.0.2,0,47:21.3
dev105478,cust105478,feature_phone,3.2.20,0,43:55.7
dev105479,cust105479,tablet,4.3.17,0,31:26.4
dev105480,cust105480,ios,4.4.5,0,41:32.9
dev105481,cust105481,tablet,4.5.7,0,43:01.5
dev105482,cust105482,android,2.6.11,0,23:59.4
dev105483,cust105483,ios,2.5.6,0,01:46.8
dev105484,cust105484,ios,2.8.0,0,56:52.5
dev105485,cust105485,feature_phone,4.5.16,0,27:09.6
dev105486,cust105486,feature_phone,2.0.10,0,46:43.8
dev105487,cust105487,ios,4.0.20,0,05:43.1
dev105488,cust105488,tablet,3.6.4,0,03:21.5
dev105489,cust105489,ios,1.9.9,1,35:59.4
dev105490,cust105490,tablet,2.5.15,0,08:22.3
dev105491,cust105491,ios,4.8.1,0,35:27.8
dev105492,cust105492,tablet,1.3.1,0,52:11.4
dev105493,cust105493,android,4.4.10,0,44:21.1
dev105494,cust105494,android,2.9.1,0,05:52.7
dev105495,cust105495,feature_phone,2.8.0,0,28:26.6
dev105496,cust105496,tablet,1.0.14,0,38:46.7
dev105497,cust105497,tablet,1.0.18,0,52:47.8
dev105498,cust105498,ios,4.1.14,0,41:22.1
dev105499,cust105499,android,2.1.11,0,48:06.5
dev105500,cust105500,feature_phone,3.1.11,0,40:57.0
dev105501,cust105501,ios,1.9.9,0,29:23.0
dev105502,cust105502,ios,2.4.7,0,21:25.7
dev105503,cust105503,tablet,1.5.2,0,54:01.4
dev105504,cust105504,tablet,2.3.2,0,49:50.2
dev105505,cust105505,tablet,3.2.14,0,54:00.3
dev105506,cust105506,tablet,2.8.11,0,54:44.6
dev105507,cust105507,ios,4.4.9,0,18:26.5
dev105508,cust105508,tablet,4.6.3,1,17:35.0
dev105509,cust105509,ios,4.2.8,0,20:26.3
dev105510,cust105510,ios,3.9.6,0,57:24.7
dev105511,cust105511,feature_phone,2.8.8,0,43:40.3
dev105512,cust105512,tablet,4.2.12,0,19:49.7
dev105513,cust105513,feature_phone,1.3.13,0,43:54.0
dev105514,cust105514,android,2.7.5,0,51:21.8
dev105515,cust105515,android,3.4.11,0,06:29.1
dev105516,cust105516,android,1.8.4,0,43:22.7
dev105517,cust105517,ios,1.1.6,0,34:16.2
dev105518,cust105518,tablet,3.6.12,0,21:15.5
dev105519,cust105519,feature_phone,3.1.1,0,59:06.6
dev105520,cust105520,feature_phone,3.3.10,0,09:14.0
dev105521,cust105521,tablet,1.0.17,0,20:52.3
dev105522,cust105522,feature_phone,2.6.5,0,30:05.4
dev105523,cust105523,tablet,4.0.17,0,02:18.6
dev105524,cust105524,tablet,1.5.13,0,11:49.8
dev105525,cust105525,tablet,1.2.19,0,46:14.2
dev105526,cust105526,tablet,2.7.12,0,58:29.6
dev105527,cust105527,tablet,3.0.12,0,34:42.7
dev105528,cust105528,tablet,3.8.4,0,36:02.1
dev105529,cust105529,ios,1.8.4,0,10:36.0
dev105530,cust105530,android,2.7.18,0,41:10.7
dev105531,cust105531,ios,1.9.12,0,12:14.3
dev105532,cust105532,tablet,1.1.10,0,39:25.1
dev105533,cust105533,tablet,1.8.5,0,51:24.5
dev105534,cust105534,tablet,1.6.12,0,16:53.1
dev105535,cust105535,tablet,3.1.7,0,59:41.7
dev105536,cust105536,feature_phone,2.2.18,0,16:25.1
dev105537,cust105537,android,2.5.13,0,44:42.9
dev105538,cust105538,ios,3.6.10,0,59:37.4
dev105539,cust105539,tablet,4.5.2,0,57:24.7
dev105540,cust105540,ios,3.3.17,0,05:43.8
dev105541,cust105541,android,3.0.18,0,13:53.5
dev105542,cust105542,ios,2.7.13,0,09:09.3
dev105543,cust105543,android,3.2.4,0,07:32.9
dev105544,cust105544,android,3.4.7,0,00:48.0
dev105545,cust105545,tablet,2.5.0,0,58:52.5
dev105546,cust105546,ios,3.1.17,0,34:00.9
dev105547,cust105547,feature_phone,3.2.5,0,39:23.6
dev105548,cust105548,ios,2.3.7,0,27:11.9
dev105549,cust105549,ios,3.1.19,0,54:27.0
dev105550,cust105550,feature_phone,1.6.3,0,22:42.1
dev105551,cust105551,feature_phone,4.1.19,0,54:37.9
dev105552,cust105552,tablet,1.5.1,0,03:20.2
dev105553,cust105553,feature_phone,2.5.4,0,58:19.3
dev105554,cust105554,ios,1.9.16,0,44:19.6
dev105555,cust105555,ios,1.4.6,0,33:12.6
dev105556,cust105556,android,2.9.9,0,18:02.6
dev105557,cust105557,feature_phone,2.3.9,1,07:48.6
dev105558,cust105558,tablet,1.6.5,0,32:16.8
dev105559,cust105559,tablet,3.4.11,0,21:29.7
dev105560,cust105560,android,3.5.6,0,00:23.6
dev105561,cust105561,android,4.5.13,0,48:40.8
dev105562,cust105562,tablet,3.2.0,0,16:08.6
dev105563,cust105563,feature_phone,4.8.7,0,53:43.0
dev105564,cust105564,feature_phone,2.0.20,0,42:44.5
dev105565,cust105565,android,1.8.17,0,43:58.8
dev105566,cust105566,android,2.0.1,0,35:03.4
dev105567,cust105567,android,4.2.12,0,51:33.2
dev105568,cust105568,feature_phone,1.0.19,0,03:37.4
dev105569,cust105569,tablet,2.5.0,0,28:12.6
dev105570,cust105570,tablet,3.9.3,0,59:16.6
dev105571,cust105571,feature_phone,4.4.5,0,24:24.4
dev105572,cust105572,feature_phone,1.8.17,0,24:20.8
dev105573,cust105573,android,2.4.20,0,26:01.1
dev105574,cust105574,ios,3.9.0,0,14:32.3
dev105575,cust105575,ios,4.4.12,0,52:41.7
dev105576,cust105576,android,1.6.17,0,12:30.7
dev105577,cust105577,feature_phone,3.1.0,0,35:40.2
dev105578,cust105578,android,3.3.1,0,20:45.3
dev105579,cust105579,ios,2.3.11,0,36:44.8
dev105580,cust105580,android,2.4.15,0,36:29.8
dev105581,cust105581,android,4.6.1,0,55:53.0
dev105582,cust105582,tablet,2.5.13,0,22:47.1
dev105583,cust105583,tablet,1.3.6,0,31:56.5
dev105584,cust105584,android,3.5.15,0,35:09.2
dev105585,cust105585,android,1.6.7,0,46:31.6
dev105586,cust105586,android,4.5.15,0,36:28.3
dev105587,cust105587,android,2.8.3,0,06:49.0
dev105588,cust105588,tablet,2.8.15,0,15:25.4
dev105589,cust105589,feature_phone,2.0.20,0,23:15.5
dev105590,cust105590,feature_phone,4.0.20,0,05:53.2
dev105591,cust105591,tablet,3.9.20,0,13:29.4
dev105592,cust105592,android,4.1.15,0,32:42.0
dev105593,cust105593,android,3.0.16,0,01:16.1
dev105594,cust105594,tablet,3.2.11,0,33:54.0
dev105595,cust105595,android,1.1.16,0,05:47.0
dev105596,cust105596,feature_phone,2.0.18,0,11:30.5
dev105597,cust105597,feature_phone,2.5.16,0,50:51.8
dev105598,cust105598,android,1.3.10,0,25:10.6
dev105599,cust105599,android,3.8.19,0,33:32.8
dev105600,cust105600,tablet,1.0.17,0,47:42.5
dev105601,cust105601,ios,3.9.12,0,33:51.5
dev105602,cust105602,tablet,4.8.19,0,08:45.7
dev105603,cust105603,feature_phone,1.1.13,0,18:13.8
dev105604,cust105604,feature_phone,1.2.19,0,24:47.6
dev105605,cust105605,tablet,3.6.1,0,18:12.1
dev105606,cust105606,android,3.7.4,0,46:27.9
dev105607,cust105607,tablet,4.0.16,0,21:19.6
dev105608,cust105608,ios,1.7.11,0,21:39.3
dev105609,cust105609,feature_phone,3.9.3,0,29:00.8
dev105610,cust105610,tablet,2.3.5,0,47:23.0
dev105611,cust105611,android,3.6.7,0,45:30.1
dev105612,cust105612,ios,3.7.11,0,42:39.4
dev105613,cust105613,android,2.6.6,0,41:48.7
dev105614,cust105614,ios,1.6.3,0,05:48.7
dev105615,cust105615,feature_phone,2.0.7,0,45:05.9
dev105616,cust105616,feature_phone,4.9.16,0,44:01.8
dev105617,cust105617,tablet,1.3.8,1,44:33.1
dev105618,cust105618,tablet,2.6.0,0,59:24.0
dev105619,cust105619,android,4.0.9,0,49:31.1
dev105620,cust105620,ios,2.1.7,0,23:41.7
dev105621,cust105621,tablet,3.2.3,0,28:49.1
dev105622,cust105622,android,4.9.13,0,35:54.4
dev105623,cust105623,android,3.2.1,0,51:45.3
dev105624,cust105624,android,4.2.17,0,03:55.0
dev105625,cust105625,tablet,3.7.18,0,08:45.2
dev105626,cust105626,feature_phone,1.6.20,0,35:37.5
dev105627,cust105627,ios,2.7.12,0,40:22.9
dev105628,cust105628,android,4.7.17,0,05:21.0
dev105629,cust105629,ios,2.2.9,0,59:06.3
dev105630,cust105630,ios,4.2.12,0,36:41.5
dev105631,cust105631,tablet,4.4.12,0,45:33.4
dev105632,cust105632,android,2.1.6,0,25:10.1
dev105633,cust105633,ios,1.8.19,0,36:29.8
dev105634,cust105634,android,2.1.8,0,31:56.0
dev105635,cust105635,android,1.6.10,0,58:52.7
dev105636,cust105636,android,1.9.9,1,48:07.3
dev105637,cust105637,feature_phone,4.9.14,1,37:37.6
dev105638,cust105638,android,2.0.9,0,42:28.0
dev105639,cust105639,tablet,2.1.9,0,29:07.9
dev105640,cust105640,android,2.7.9,0,48:56.0
dev105641,cust105641,tablet,2.8.2,0,11:42.7
dev105642,cust105642,feature_phone,2.1.7,0,27:20.9
dev105643,cust105643,tablet,2.7.17,0,30:10.2
dev105644,cust105644,ios,1.9.13,0,55:09.1
dev105645,cust105645,tablet,3.2.5,0,16:32.8
dev105646,cust105646,tablet,2.0.7,0,22:55.4
dev105647,cust105647,android,2.7.14,0,31:42.8
dev105648,cust105648,feature_phone,4.8.0,0,23:20.0
dev105649,cust105649,feature_phone,3.7.12,0,52:59.9
dev105650,cust105650,android,1.9.10,0,16:42.0
dev105651,cust105651,android,2.0.10,0,11:36.3
dev105652,cust105652,ios,1.8.11,0,23:26.7
dev105653,cust105653,tablet,1.6.8,1,14:46.8
dev105654,cust105654,feature_phone,3.5.1,0,50:01.5
dev105655,cust105655,feature_phone,1.6.17,0,43:29.4
dev105656,cust105656,feature_phone,4.4.1,0,38:13.1
dev105657,cust105657,ios,1.9.6,0,57:45.0
dev105658,cust105658,android,2.7.16,0,26:59.3
dev105659,cust105659,android,2.6.18,0,32:27.2
dev105660,cust105660,ios,3.0.1,0,36:01.5
dev105661,cust105661,ios,4.3.2,0,06:44.2
dev105662,cust105662,android,2.0.0,0,01:54.2
dev105663,cust105663,android,2.0.1,0,53:23.2
dev105664,cust105664,ios,4.8.8,0,02:46.5
dev105665,cust105665,ios,3.5.11,0,12:56.3
dev105666,cust105666,feature_phone,4.2.3,0,13:16.8
dev105667,cust105667,android,4.7.20,0,51:02.3
dev105668,cust105668,android,1.9.9,0,54:31.2
dev105669,cust105669,ios,3.0.19,0,51:58.1
dev105670,cust105670,tablet,3.5.14,0,03:16.5
dev105671,cust105671,tablet,3.0.17,0,42:00.7
dev105672,cust105672,tablet,4.6.0,1,00:41.2
dev105673,cust105673,tablet,2.5.18,0,03:06.7
dev105674,cust105674,tablet,2.2.8,0,49:06.6
dev105675,cust105675,tablet,3.7.11,0,32:56.6
dev105676,cust105676,android,3.2.3,0,47:56.9
dev105677,cust105677,tablet,4.4.6,0,34:29.1
dev105678,cust105678,android,4.8.6,0,33:34.1
dev105679,cust105679,ios,1.4.20,0,32:31.5
dev105680,cust105680,android,2.8.20,1,40:27.6
dev105681,cust105681,tablet,3.2.13,0,01:13.6
dev105682,cust105682,feature_phone,3.7.15,0,21:02.1
dev105683,cust105683,ios,4.1.12,0,27:03.0
dev105684,cust105684,feature_phone,3.1.16,0,44:49.4
dev105685,cust105685,ios,2.4.7,0,11:23.9
dev105686,cust105686,tablet,2.4.5,0,38:34.6
dev105687,cust105687,android,4.6.19,0,55:54.7
dev105688,cust105688,tablet,4.7.13,0,47:10.2
dev105689,cust105689,ios,1.9.6,0,51:45.8
dev105690,cust105690,ios,3.4.1,0,08:36.7
dev105691,cust105691,tablet,2.6.8,0,07:35.1
dev105692,cust105692,tablet,4.7.15,0,47:18.3
dev105693,cust105693,ios,4.7.7,0,01:32.2
dev105694,cust105694,tablet,3.8.14,0,21:14.9
dev105695,cust105695,android,4.9.0,0,10:14.7
dev105696,cust105696,feature_phone,3.6.18,0,57:26.3
dev105697,cust105697,ios,1.9.16,0,49:38.1
dev105698,cust105698,android,4.6.9,0,09:42.5
dev105699,cust105699,ios,4.6.17,0,29:05.0
dev105700,cust105700,feature_phone,4.6.4,0,44:33.2
dev105701,cust105701,android,2.6.3,0,16:45.6
dev105702,cust105702,tablet,3.6.19,0,07:30.5
dev105703,cust105703,ios,2.0.19,1,52:35.5
dev105704,cust105704,feature_phone,2.4.16,0,25:50.9
dev105705,cust105705,android,2.9.4,0,42:57.8
dev105706,cust105706,feature_phone,4.6.4,0,33:02.4
dev105707,cust105707,tablet,1.3.8,0,02:04.6
dev105708,cust105708,tablet,2.4.8,0,46:34.5
dev105709,cust105709,android,3.0.6,0,24:43.9
dev105710,cust105710,android,3.8.11,0,31:39.4
dev105711,cust105711,feature_phone,2.3.18,0,08:12.5
dev105712,cust105712,feature_phone,2.5.12,0,04:38.5
dev105713,cust105713,tablet,2.6.13,0,37:17.7
dev105714,cust105714,ios,1.1.3,0,08:47.8
dev105715,cust105715,tablet,4.0.8,0,28:32.4
dev105716,cust105716,android,1.2.15,0,14:21.3
dev105717,cust105717,tablet,2.3.6,0,06:32.5
dev105718,cust105718,android,1.0.4,0,10:28.8
dev105719,cust105719,tablet,1.1.20,0,26:56.8
dev105720,cust105720,android,1.3.0,0,11:19.7
dev105721,cust105721,android,4.7.8,0,51:58.4
dev105722,cust105722,android,1.9.8,0,26:04.1
dev105723,cust105723,tablet,3.7.12,0,36:08.6
dev105724,cust105724,tablet,3.7.4,0,44:36.5
dev105725,cust105725,ios,1.2.7,0,49:28.1
dev105726,cust105726,android,1.2.13,0,54:41.3
dev105727,cust105727,android,2.5.20,0,54:32.7
dev105728,cust105728,feature_phone,3.7.15,0,29:06.3
dev105729,cust105729,ios,4.4.1,0,15:35.6
dev105730,cust105730,tablet,2.3.14,0,52:06.5
dev105731,cust105731,tablet,1.2.8,0,03:38.0
dev105732,cust105732,android,2.5.18,0,57:40.1
dev105733,cust105733,tablet,2.9.7,0,30:47.7
dev105734,cust105734,feature_phone,1.3.0,0,16:32.9
dev105735,cust105735,tablet,1.8.9,0,43:05.7
dev105736,cust105736,feature_phone,2.0.19,0,13:29.3
dev105737,cust105737,android,1.8.3,0,28:33.3
dev105738,cust105738,android,3.6.12,1,04:24.6
dev105739,cust105739,tablet,2.0.12,0,26:52.5
dev105740,cust105740,feature_phone,1.5.5,0,51:19.2
dev105741,cust105741,android,3.2.16,0,30:55.1
dev105742,cust105742,feature_phone,3.0.6,0,34:30.6
dev105743,cust105743,tablet,4.3.20,0,51:25.2
dev105744,cust105744,feature_phone,3.3.13,0,39:20.1
dev105745,cust105745,android,4.3.15,0,28:41.0
dev105746,cust105746,tablet,1.6.3,0,44:37.5
dev105747,cust105747,tablet,4.8.10,0,17:38.5
dev105748,cust105748,tablet,2.5.4,0,14:40.4
dev105749,cust105749,ios,2.4.9,0,14:43.8
dev105750,cust105750,feature_phone,1.4.6,0,34:41.6
dev105751,cust105751,ios,2.9.11,0,46:52.2
dev105752,cust105752,feature_phone,3.8.14,0,19:04.6
dev105753,cust105753,ios,4.8.19,0,02:54.8
dev105754,cust105754,feature_phone,3.1.1,0,21:56.2
dev105755,cust105755,android,1.5.7,0,03:01.7
dev105756,cust105756,tablet,3.0.12,0,04:08.4
dev105757,cust105757,tablet,4.8.2,0,04:17.6
dev105758,cust105758,ios,3.7.9,0,55:49.3
dev105759,cust105759,tablet,1.6.3,0,30:54.6
dev105760,cust105760,ios,2.6.20,0,36:12.6
dev105761,cust105761,ios,4.9.17,0,05:15.2
dev105762,cust105762,feature_phone,2.6.19,0,48:46.9
dev105763,cust105763,tablet,3.2.1,1,18:47.5
dev105764,cust105764,android,1.9.18,0,28:52.1
dev105765,cust105765,feature_phone,1.0.12,0,01:45.7
dev105766,cust105766,tablet,2.1.6,0,42:53.7
dev105767,cust105767,ios,4.1.14,0,13:01.3
