transaction_id,upi_id,customer_id,timestamp,amount,transaction_type,merchant_id,counterparty_upi,status,device_id,device_type,channel,fraud_flag,reversal_flag,failure_reason,Customer_Check
txn10056689,erica3763@upi,cust106432,40:57.0,23.41,merchant_payment,merch1398,user5258@upi,success,dev106432,tablet,app,0,0,,cust106432
txn10056690,nicole1024@upi,cust103623,26:43.0,20.29,receive,,user6201@upi,success,dev103623,android,intent,0,0,,cust103623
txn10056691,cynthia3613@upi,cust104002,34:53.9,18.52,receive,,user3346@upi,success,dev104002,ios,app,0,0,,cust104002
txn10056692,marcus4434@upi,cust105975,24:53.3,60.38,receive,,user5192@upi,success,dev105975,ios,app,0,0,,cust105975
txn10056693,joseph8998@upi,cust108831,53:56.0,51.95,send,,user9622@upi,success,dev108831,tablet,app,0,0,,cust108831
txn10056694,amanda3762@upi,cust109038,38:24.4,49.69,merchant_payment,merch1161,user7098@upi,success,dev201325,feature_phone,app,0,0,,cust109038
txn10056695,sarah4174@upi,cust101778,42:02.7,15.18,merchant_payment,merch1039,user8704@upi,success,dev101778,android,intent,0,0,,cust101778
txn10056696,vincent6303@upi,cust107861,43:35.9,17.68,send,,user2942@upi,success,dev107861,android,intent,0,0,,cust107861
txn10056697,kathryn4427@upi,cust103515,36:08.2,19.78,receive,,user1818@upi,pending,dev200772,feature_phone,qr_code,0,0,,cust103515
txn10056698,ashley6553@upi,cust109984,47:22.0,63.65,send,,user7269@upi,success,dev109984,tablet,app,0,0,,cust109984
txn10056699,michelle4180@upi,cust103165,42:47.4,41.89,receive,,user7298@upi,success,dev200593,feature_phone,app,0,0,,cust103165
txn10056700,joshua7049@upi,cust100938,42:14.2,33.42,receive,,user2971@upi,success,dev100938,android,app,0,0,,cust100938
txn10056701,jack4810@upi,cust109911,19:09.3,154.55,receive,,user3505@upi,success,dev109911,tablet,app,0,0,,cust109911
txn10056702,susan3919@upi,cust102224,55:45.5,24.8,bill_pay,merch1258,user9332@upi,success,dev102224,ios,qr_code,0,0,,cust102224
txn10056703,daniel8816@upi,cust102627,28:26.9,29.19,send,,user3580@upi,success,dev102627,android,qr_code,0,0,,cust102627
txn10056704,richard9233@upi,cust109514,55:14.6,43.24,receive,,user6605@upi,success,dev109514,ios,intent,0,0,,cust109514
txn10056705,stephen4610@upi,cust101571,51:02.5,14.94,send,,user3947@upi,success,dev101571,android,intent,0,0,,cust101571
txn10056706,matthew7487@upi,cust103303,36:32.5,97.84,merchant_payment,merch1326,user9206@upi,success,dev200679,tablet,qr_code,0,0,,cust103303
txn10056707,alyssa6651@upi,cust108017,22:38.7,32.97,merchant_payment,merch1433,user9616@upi,success,dev108017,feature_phone,qr_code,0,0,,cust108017
txn10056708,jeffrey1338@upi,cust109507,19:04.0,20.25,receive,,user2970@upi,success,dev109507,ios,intent,0,0,,cust109507
txn10056709,alexandra8197@upi,cust101927,32:55.2,19.36,merchant_payment,merch1434,user3506@upi,success,dev200897,tablet,app,0,0,,cust101927
txn10056710,ryan4766@upi,cust103403,51:51.8,27.88,receive,,user9118@upi,success,dev103403,tablet,intent,0,0,,cust103403
txn10056711,joseph8537@upi,cust103281,39:37.5,54.18,send,,user5573@upi,success,dev103281,android,app,0,0,,cust103281
txn10056712,heather7353@upi,cust103441,13:50.2,69.97,receive,,user4545@upi,success,dev200708,ios,app,1,0,,cust103441
txn10056713,cindy8875@upi,cust105627,14:23.7,42.72,merchant_payment,merch1404,user8913@upi,success,dev105627,ios,intent,0,0,,cust105627
txn10056714,ronald8711@upi,cust103560,23:11.9,83.35,merchant_payment,merch1165,user2400@upi,success,dev103560,android,qr_code,0,0,,cust103560
txn10056715,joseph3852@upi,cust102904,36:25.0,53.51,receive,,user5665@upi,success,dev102904,android,qr_code,0,0,,cust102904
txn10056716,sharon8051@upi,cust100951,32:34.6,59.44,merchant_payment,merch1281,user2344@upi,success,dev100951,tablet,app,0,0,,cust100951
txn10056717,matthew2417@upi,cust104362,20:54.3,22.35,send,,user3351@upi,success,dev104362,android,qr_code,0,0,,cust104362
txn10056718,jenna2897@upi,cust104359,06:21.0,47.73,receive,,user2790@upi,success,dev104359,tablet,app,0,0,,cust104359
txn10056719,kelly4040@upi,cust106804,37:39.1,15.46,bill_pay,merch1419,user2213@upi,success,dev106804,ios,intent,0,0,,cust106804
txn10056720,cynthia2994@upi,cust104972,31:18.6,25.47,merchant_payment,merch1310,user8064@upi,success,dev104972,ios,app,0,0,,cust104972
txn10056721,wyatt3905@upi,cust105118,50:54.8,27.69,receive,,user2873@upi,success,dev105118,ios,qr_code,0,0,,cust105118
txn10056722,amanda8804@upi,cust109038,48:36.7,61.9,receive,,user2048@upi,success,dev201325,feature_phone,qr_code,0,0,,cust109038
txn10056723,nina1560@upi,cust104294,39:03.9,33.4,merchant_payment,merch1180,user3009@upi,success,dev104294,ios,app,1,0,,cust104294
txn10056724,willie6271@upi,cust105716,10:46.1,61.27,receive,,user6728@upi,success,dev105716,android,app,0,0,,cust105716
txn10056725,dr.6757@upi,cust107928,17:45.3,25.45,receive,,user7107@upi,success,dev107928,feature_phone,app,0,0,,cust107928
txn10056726,ashley2816@upi,cust102838,08:07.9,40.37,merchant_payment,merch1083,user1090@upi,success,dev102838,android,intent,0,0,,cust102838
txn10056727,christopher1759@upi,cust108810,18:52.1,11.79,send,,user6884@upi,success,dev108810,android,qr_code,0,0,,cust108810
txn10056728,natalie8836@upi,cust104914,27:13.3,57.24,receive,,user7710@upi,success,dev104914,tablet,app,0,0,,cust104914
txn10056729,brianna3669@upi,cust107681,49:40.6,61.54,merchant_payment,merch1015,user1933@upi,failed,dev107681,feature_phone,intent,0,0,bank_down,cust107681
txn10056730,thomas4692@upi,cust109898,52:02.9,14.73,bill_pay,merch1116,user7521@upi,success,dev109898,ios,intent,0,0,,cust109898
txn10056731,kenneth2672@upi,cust107765,36:46.9,102.46,send,,user5964@upi,success,dev107765,android,intent,0,0,,cust107765
txn10056732,kelsey7797@upi,cust100835,53:30.6,30.56,receive,,user3709@upi,success,dev100835,ios,intent,0,0,,cust100835
txn10056733,austin1909@upi,cust100681,17:49.6,42.46,merchant_payment,merch1431,user5660@upi,success,dev100681,android,app,0,0,,cust100681
txn10056734,jay1097@upi,cust102308,37:05.1,36.55,merchant_payment,merch1278,user6900@upi,success,dev102308,android,app,0,0,,cust102308
txn10056735,jessica7374@upi,cust102169,09:19.4,8.06,bill_pay,merch1334,user7548@upi,failed,dev102169,android,qr_code,0,0,incorrect_pin,cust102169
txn10056736,william8753@upi,cust107268,53:06.9,36.04,receive,,user3420@upi,success,dev107268,tablet,app,0,0,,cust107268
txn10056737,lisa8419@upi,cust100535,26:54.4,64.03,receive,,user7138@upi,success,dev100535,tablet,intent,0,0,,cust100535
txn10056738,carrie7145@upi,cust104260,33:17.9,38.32,merchant_payment,merch1435,user9199@upi,success,dev104260,feature_phone,app,0,0,,cust104260
txn10056739,rick2035@upi,cust105463,56:21.5,20,merchant_payment,merch1207,user9132@upi,success,dev105463,tablet,qr_code,0,0,,cust105463
txn10056740,dr.5602@upi,cust107928,37:56.2,60.31,send,,user5032@upi,success,dev107928,feature_phone,app,0,0,,cust107928
txn10056741,andrea5461@upi,cust107190,06:04.7,134.67,send,,user1280@upi,success,dev107190,ios,intent,0,0,,cust107190
txn10056742,stephanie2066@upi,cust109261,28:55.7,15.51,merchant_payment,merch1479,user1748@upi,success,dev109261,feature_phone,app,0,0,,cust109261
txn10056743,mary6060@upi,cust103330,18:58.8,84.71,receive,,user6590@upi,success,dev103330,feature_phone,qr_code,0,0,,cust103330
txn10056744,jordan3526@upi,cust103425,22:13.2,36.01,merchant_payment,merch1365,user3606@upi,success,dev103425,android,qr_code,0,0,,cust103425
txn10056745,jamie9268@upi,cust103238,21:42.1,111.01,receive,,user2562@upi,success,dev103238,ios,intent,0,0,,cust103238
txn10056746,donna7396@upi,cust108789,46:01.4,27.93,receive,,user1648@upi,success,dev108789,ios,app,0,0,,cust108789
txn10056747,michael5106@upi,cust105567,20:09.2,31.44,send,,user7262@upi,success,dev105567,android,app,0,0,,cust105567
txn10056748,ashlee2224@upi,cust105033,09:35.5,22.32,send,,user8643@upi,success,dev201736,tablet,qr_code,0,0,,cust105033
txn10056749,pam1819@upi,cust101990,21:08.4,13.86,merchant_payment,merch1432,user5957@upi,success,dev101990,feature_phone,intent,0,0,,cust101990
txn10056750,david7161@upi,cust107546,18:00.3,51,merchant_payment,merch1107,user9716@upi,success,dev107546,ios,qr_code,0,0,,cust107546
txn10056751,robin2418@upi,cust109241,23:13.5,28.74,receive,,user2861@upi,success,dev201271,tablet,app,0,0,,cust109241
txn10056752,tina9543@upi,cust103018,42:39.8,65.21,send,,user7594@upi,success,dev103018,ios,intent,0,0,,cust103018
txn10056753,juan4682@upi,cust109913,19:44.6,110.72,receive,,user2567@upi,success,dev109913,feature_phone,app,0,0,,cust109913
txn10056754,amy9518@upi,cust103480,46:21.5,55.6,receive,,user8897@upi,success,dev103480,tablet,qr_code,0,0,,cust103480
txn10056755,christina3000@upi,cust103975,49:52.4,23.27,receive,,user2962@upi,success,dev103975,feature_phone,app,0,0,,cust103975
txn10056756,mario4324@upi,cust106552,44:49.3,11.96,merchant_payment,merch1065,user8129@upi,success,dev106552,feature_phone,intent,0,0,,cust106552
txn10056757,scott9610@upi,cust102407,24:18.1,24.75,receive,,user4077@upi,success,dev102407,ios,app,0,0,,cust102407
txn10056758,elijah4245@upi,cust103919,46:24.7,25.85,receive,,user5078@upi,success,dev200445,tablet,intent,0,0,,cust103919
txn10056759,mary1654@upi,cust102227,05:35.1,27.98,send,,user9122@upi,success,dev102227,android,intent,0,0,,cust102227
txn10056760,melanie5591@upi,cust101611,30:37.3,63.14,merchant_payment,merch1145,user6499@upi,success,dev101611,android,qr_code,0,0,,cust101611
txn10056761,todd8909@upi,cust100012,28:24.1,16.7,merchant_payment,merch1412,user5150@upi,success,dev100012,feature_phone,app,0,0,,cust100012
txn10056762,monica4175@upi,cust103893,50:17.4,11.47,send,,user6281@upi,success,dev103893,feature_phone,intent,0,0,,cust103893
txn10056763,katherine7821@upi,cust107329,45:15.7,32.48,merchant_payment,merch1344,user2289@upi,success,dev107329,android,intent,0,0,,cust107329
txn10056764,michael9265@upi,cust104506,53:24.6,10.54,merchant_payment,merch1003,user2338@upi,success,dev104506,feature_phone,qr_code,0,0,,cust104506
txn10056765,aaron9564@upi,cust103036,19:35.1,53.26,receive,,user8119@upi,success,dev103036,ios,app,0,0,,cust103036
txn10056766,alyssa7347@upi,cust101530,34:55.4,72.93,send,,user9569@upi,success,dev101530,android,intent,0,0,,cust101530
txn10056767,matthew1705@upi,cust105864,33:15.9,29.32,send,,user7378@upi,success,dev105864,feature_phone,intent,0,0,,cust105864
txn10056768,michael2846@upi,cust103538,41:50.1,27.43,bill_pay,merch1170,user6985@upi,success,dev103538,android,intent,0,0,,cust103538
txn10056769,charles9767@upi,cust102950,44:36.2,28.63,receive,,user2353@upi,pending,dev102950,feature_phone,intent,0,0,,cust102950
txn10056770,karen2718@upi,cust101167,23:28.7,12.64,send,,user7531@upi,success,dev101167,ios,qr_code,0,0,,cust101167
txn10056771,edward1507@upi,cust108488,34:20.9,22.58,send,,user2762@upi,success,dev108488,android,app,0,0,,cust108488
txn10056772,mary7408@upi,cust106536,42:41.9,46.16,bill_pay,merch1458,user3516@upi,success,dev106536,ios,qr_code,0,0,,cust106536
txn10056773,carl1148@upi,cust105889,41:56.0,17.35,merchant_payment,merch1136,user5812@upi,success,dev105889,ios,qr_code,0,0,,cust105889
txn10056774,deanna7711@upi,cust107072,21:07.6,18.51,send,,user3030@upi,success,dev107072,android,qr_code,0,0,,cust107072
txn10056775,kristen6593@upi,cust104869,20:57.5,21.91,send,,user5097@upi,success,dev104869,ios,app,0,0,,cust104869
txn10056776,jessica1617@upi,cust109186,45:14.4,34.1,merchant_payment,merch1147,user8246@upi,success,dev200302,ios,app,0,0,,cust109186
txn10056777,shannon1260@upi,cust107164,50:36.4,112.42,send,,user7663@upi,success,dev107164,android,qr_code,0,0,,cust107164
txn10056778,benjamin6506@upi,cust102219,14:42.4,48.44,merchant_payment,merch1143,user4723@upi,success,dev201708,ios,intent,0,0,,cust102219
txn10056779,juan8204@upi,cust106102,56:43.2,26.28,send,,user4326@upi,success,dev201387,tablet,app,0,0,,cust106102
txn10056780,tanya9397@upi,cust100891,13:55.7,15.05,send,,user8885@upi,success,dev100891,android,intent,0,0,,cust100891
txn10056781,corey7144@upi,cust104489,02:59.2,61.93,send,,user2430@upi,success,dev104489,android,qr_code,0,0,,cust104489
txn10056782,michele4618@upi,cust106647,53:31.4,8.28,bill_pay,merch1443,user2986@upi,success,dev106647,android,intent,0,0,,cust106647
txn10056783,dominique7552@upi,cust109851,41:43.6,89.12,send,,user8688@upi,success,dev109851,feature_phone,intent,0,0,,cust109851
txn10056784,mary2693@upi,cust106922,20:35.7,50.39,merchant_payment,merch1364,user4624@upi,success,dev106922,feature_phone,intent,0,0,,cust106922
txn10056785,christina3091@upi,cust107239,06:10.5,37.61,receive,,user4244@upi,success,dev107239,feature_phone,qr_code,0,0,,cust107239
txn10056786,lisa4480@upi,cust100652,45:40.8,12.88,merchant_payment,merch1053,user6520@upi,success,dev100652,tablet,app,0,0,,cust100652
txn10056787,dr.9042@upi,cust106937,03:48.8,47.03,merchant_payment,merch1043,user3165@upi,success,dev106937,ios,intent,0,0,,cust106937
txn10056788,deborah2678@upi,cust103784,59:33.8,27.94,receive,,user8098@upi,success,dev103784,tablet,qr_code,0,0,,cust103784
txn10056789,kristopher8831@upi,cust109630,16:40.2,17.31,receive,,user9184@upi,success,dev109630,feature_phone,app,0,0,,cust109630
txn10056790,adam1628@upi,cust106273,32:47.9,7.06,receive,,user4737@upi,success,dev106273,ios,qr_code,0,0,,cust106273
txn10056791,wendy3108@upi,cust105276,01:41.1,56.65,send,,user4094@upi,success,dev105276,tablet,qr_code,0,0,,cust105276
txn10056792,leonard4776@upi,cust104753,41:41.6,19.58,receive,,user7678@upi,success,dev104753,tablet,qr_code,0,0,,cust104753
txn10056793,michelle8699@upi,cust100759,40:17.4,71.23,receive,,user5740@upi,success,dev100759,tablet,app,0,0,,cust100759
txn10056794,rick4597@upi,cust109651,57:14.9,27.39,receive,,user7209@upi,success,dev109651,feature_phone,qr_code,0,0,,cust109651
txn10056795,crystal4842@upi,cust104143,52:27.1,42.87,merchant_payment,merch1111,user2705@upi,success,dev104143,ios,qr_code,0,0,,cust104143
txn10056796,lori2990@upi,cust104592,20:38.6,10.06,merchant_payment,merch1406,user1003@upi,success,dev104592,feature_phone,app,0,0,,cust104592
txn10056797,scott3318@upi,cust100856,20:43.0,81.75,send,,user3417@upi,success,dev100856,ios,qr_code,0,0,,cust100856
txn10056798,keith3830@upi,cust101405,24:58.1,56.17,send,,user6999@upi,success,dev101405,feature_phone,intent,0,0,,cust101405
txn10056799,jessica5928@upi,cust104827,23:31.1,38.39,send,,user2166@upi,success,dev104827,tablet,app,0,0,,cust104827
txn10056800,ruben6960@upi,cust101030,08:39.7,23.7,send,,user5313@upi,success,dev101030,ios,app,0,0,,cust101030
txn10056801,vincent6746@upi,cust108840,26:19.2,53.65,merchant_payment,merch1312,user4748@upi,success,dev108840,ios,qr_code,0,0,,cust108840
txn10056802,vicki6490@upi,cust100277,14:40.3,29.29,receive,,user4864@upi,success,dev100277,tablet,qr_code,0,0,,cust100277
txn10056803,mary6274@upi,cust106677,22:24.7,19.97,receive,,user4054@upi,success,dev106677,tablet,intent,0,0,,cust106677
txn10056804,anthony4692@upi,cust108131,04:15.1,13.37,merchant_payment,merch1285,user2699@upi,success,dev108131,ios,qr_code,0,0,,cust108131
txn10056805,ronald2224@upi,cust101914,46:48.9,16.38,merchant_payment,merch1308,user8103@upi,success,dev101914,ios,qr_code,0,0,,cust101914
txn10056806,joseph4622@upi,cust105581,09:31.0,50.69,merchant_payment,merch1105,user4623@upi,success,dev105581,android,qr_code,0,0,,cust105581
txn10056807,tiffany9897@upi,cust106158,46:02.4,14.93,send,,user7303@upi,success,dev106158,tablet,qr_code,0,0,,cust106158
txn10056808,alexander3011@upi,cust106582,56:25.6,25.18,merchant_payment,merch1211,user7790@upi,success,dev106582,tablet,intent,0,0,,cust106582
txn10056809,cameron1382@upi,cust100726,52:53.2,23.6,merchant_payment,merch1194,user4827@upi,success,dev100726,feature_phone,app,0,0,,cust100726
txn10056810,michael3805@upi,cust103323,34:22.6,49.72,merchant_payment,merch1425,user1538@upi,success,dev200483,tablet,intent,0,0,,cust103323
txn10056811,edward9686@upi,cust106615,12:05.1,32.43,receive,,user5418@upi,success,dev106615,ios,qr_code,0,0,,cust106615
txn10056812,susan8455@upi,cust103710,32:12.4,50.64,receive,,user9517@upi,success,dev103710,tablet,qr_code,0,0,,cust103710
txn10056813,charles3401@upi,cust101205,52:54.2,21.77,bill_pay,merch1328,user2155@upi,success,dev101205,ios,intent,0,0,,cust101205
txn10056814,john9756@upi,cust107438,27:47.1,29.88,send,,user3397@upi,success,dev107438,tablet,qr_code,0,0,,cust107438
txn10056815,crystal2041@upi,cust104915,53:26.3,121.78,merchant_payment,merch1442,user1449@upi,success,dev200680,ios,intent,0,0,,cust104915
txn10056816,lisa8419@upi,cust100535,38:46.2,43.88,merchant_payment,merch1378,user1550@upi,failed,dev100535,tablet,qr_code,0,0,account_blocked,cust100535
txn10056817,katie6142@upi,cust106435,56:40.5,73.58,send,,user5334@upi,success,dev106435,tablet,intent,0,0,,cust106435
txn10056818,lauren6514@upi,cust104630,28:41.2,23.72,merchant_payment,merch1208,user9619@upi,success,dev104630,tablet,qr_code,0,0,,cust104630
txn10056819,christopher1839@upi,cust102179,46:13.6,21.83,send,,user2453@upi,success,dev102179,feature_phone,qr_code,0,0,,cust102179
txn10056820,kent2230@upi,cust105918,26:51.3,29.36,merchant_payment,merch1492,user5665@upi,success,dev105918,tablet,qr_code,0,0,,cust105918
txn10056821,alyssa5925@upi,cust107726,26:49.5,36.95,send,,user2686@upi,success,dev107726,tablet,app,0,0,,cust107726
txn10056822,charles6332@upi,cust109157,13:33.3,28.73,receive,,user5371@upi,success,dev201762,ios,app,0,0,,cust109157
txn10056823,mrs.4196@upi,cust101795,37:35.8,8.31,receive,,user4679@upi,success,dev101795,ios,intent,0,0,,cust101795
txn10056824,latoya1280@upi,cust109897,42:34.3,27,merchant_payment,merch1051,user7692@upi,success,dev109897,tablet,intent,0,0,,cust109897
txn10056825,brandy2651@upi,cust105630,17:01.9,18.24,merchant_payment,merch1400,user8814@upi,success,dev105630,ios,qr_code,0,0,,cust105630
txn10056826,daniel6030@upi,cust106737,04:15.8,47.74,receive,,user7446@upi,success,dev106737,tablet,qr_code,0,0,,cust106737
txn10056827,barbara9858@upi,cust102481,52:22.3,61.91,send,,user5909@upi,success,dev102481,ios,qr_code,0,0,,cust102481
txn10056828,gabriel6411@upi,cust108410,13:39.8,25.82,bill_pay,merch1367,user7386@upi,success,dev108410,android,intent,0,0,,cust108410
txn10056829,timothy6973@upi,cust107678,32:59.6,18.6,merchant_payment,merch1137,user6642@upi,success,dev107678,android,app,0,0,,cust107678
txn10056830,andrew2718@upi,cust101109,52:53.2,19.51,send,,user8776@upi,success,dev101109,feature_phone,qr_code,0,0,,cust101109
txn10056831,lindsey2898@upi,cust107174,00:39.9,106.35,bill_pay,merch1089,user4682@upi,success,dev107174,tablet,intent,0,0,,cust107174
txn10056832,deborah8893@upi,cust101472,46:26.7,29.96,merchant_payment,merch1143,user2729@upi,success,dev101472,tablet,qr_code,0,0,,cust101472
txn10056833,ryan1808@upi,cust103403,20:01.9,87.87,merchant_payment,merch1246,user5907@upi,success,dev103403,tablet,intent,0,0,,cust103403
txn10056834,william7187@upi,cust107688,02:16.4,40.64,receive,,user2471@upi,failed,dev107688,android,intent,0,0,network_error,cust107688
txn10056835,jennifer1612@upi,cust106822,58:49.9,14.74,merchant_payment,merch1187,user2204@upi,success,dev106822,ios,app,0,0,,cust106822
txn10056836,evelyn8912@upi,cust106998,44:07.9,9.32,send,,user3386@upi,success,dev106998,ios,app,0,0,,cust106998
txn10056837,alexandra6950@upi,cust109141,47:14.6,68.13,merchant_payment,merch1316,user9082@upi,success,dev109141,feature_phone,qr_code,0,0,,cust109141
txn10056838,christopher7180@upi,cust100992,11:45.6,16.37,merchant_payment,merch1075,user3070@upi,success,dev100992,ios,intent,0,0,,cust100992
txn10056839,mrs.8423@upi,cust105073,56:08.2,134.65,send,,user5832@upi,success,dev105073,feature_phone,app,0,0,,cust105073
txn10056840,vincent2765@upi,cust105524,52:07.7,11.83,merchant_payment,merch1329,user1736@upi,success,dev105524,tablet,app,0,0,,cust105524
txn10056841,patricia5185@upi,cust101880,23:57.9,17.8,send,,user7618@upi,success,dev101880,ios,intent,0,0,,cust101880
txn10056842,vincent9808@upi,cust106906,31:44.8,92.82,send,,user5059@upi,success,dev106906,feature_phone,intent,0,0,,cust106906
txn10056843,brittney3144@upi,cust101291,03:46.3,116.15,send,,user9453@upi,success,dev101291,ios,app,0,0,,cust101291
txn10056844,mark6032@upi,cust108459,55:05.5,35.12,receive,,user8733@upi,failed,dev200229,tablet,intent,0,0,incorrect_pin,cust108459
txn10056845,hannah7602@upi,cust105966,28:56.6,23.07,send,,user4236@upi,success,dev105966,ios,intent,0,0,,cust105966
txn10056846,lisa6350@upi,cust100635,19:20.0,24.3,bill_pay,merch1020,user5415@upi,pending,dev100635,ios,intent,0,0,,cust100635
txn10056847,nicole5653@upi,cust104310,59:26.7,33.83,merchant_payment,merch1330,user9641@upi,success,dev104310,feature_phone,qr_code,0,0,,cust104310
txn10056848,michael1209@upi,cust108834,06:00.6,55.7,receive,,user7137@upi,success,dev108834,ios,intent,0,0,,cust108834
txn10056849,heather2320@upi,cust105636,45:59.7,18.14,send,,user6120@upi,success,dev105636,android,app,0,0,,cust105636
txn10056850,francis3132@upi,cust109940,01:39.1,47.7,send,,user3796@upi,success,dev109940,feature_phone,app,0,0,,cust109940
txn10056851,ashley4913@upi,cust100649,51:10.4,39.22,merchant_payment,merch1392,user7334@upi,success,dev100649,ios,intent,0,0,,cust100649
txn10056852,john1580@upi,cust108903,02:25.2,25.14,receive,,user9721@upi,success,dev108903,android,app,0,0,,cust108903
txn10056853,kristopher7199@upi,cust107519,26:16.4,69.82,bill_pay,merch1176,user3030@upi,success,dev107519,tablet,intent,0,0,,cust107519
txn10056854,victoria8348@upi,cust102733,52:52.3,16.6,send,,user9705@upi,success,dev201348,feature_phone,intent,0,0,,cust102733
txn10056855,donald6927@upi,cust106959,39:35.0,41.76,receive,,user6000@upi,success,dev201758,tablet,qr_code,0,0,,cust106959
txn10056856,john2028@upi,cust103648,21:18.7,18.68,merchant_payment,merch1310,user3717@upi,success,dev103648,feature_phone,app,0,0,,cust103648
txn10056857,jack1521@upi,cust109911,14:17.9,108.2,send,,user3651@upi,success,dev109911,tablet,intent,0,0,,cust109911
txn10056858,roger8123@upi,cust103800,21:59.2,20.32,merchant_payment,merch1047,user2252@upi,success,dev103800,feature_phone,intent,0,0,,cust103800
txn10056859,billy8592@upi,cust108702,45:41.9,67.05,send,,user2853@upi,success,dev108702,feature_phone,qr_code,0,0,,cust108702
txn10056860,brett5154@upi,cust100040,18:03.7,49.24,send,,user3857@upi,success,dev100040,feature_phone,qr_code,0,0,,cust100040
txn10056861,jill5865@upi,cust102465,25:47.8,121.55,receive,,user2250@upi,success,dev102465,android,qr_code,0,0,,cust102465
txn10056862,debra4175@upi,cust105044,32:01.5,84.89,receive,,user3834@upi,success,dev105044,feature_phone,app,0,0,,cust105044
txn10056863,laura8944@upi,cust107141,04:30.7,27.14,receive,,user1993@upi,success,dev107141,tablet,intent,0,0,,cust107141
txn10056864,christine3084@upi,cust109515,46:43.2,6.95,send,,user6985@upi,success,dev109515,ios,qr_code,0,0,,cust109515
txn10056865,valerie4506@upi,cust100545,29:45.4,22.66,send,,user4021@upi,success,dev100545,android,intent,0,0,,cust100545
txn10056866,ashley7090@upi,cust105453,59:55.0,27.94,receive,,user8645@upi,success,dev105453,ios,app,0,0,,cust105453
txn10056867,raymond7440@upi,cust106936,36:30.5,43.58,receive,,user2889@upi,success,dev106936,tablet,intent,0,0,,cust106936
txn10056868,hannah9596@upi,cust103906,34:51.6,32.54,bill_pay,merch1314,user4703@upi,failed,dev201332,tablet,app,0,1,account_blocked,cust103906
txn10056869,james4574@upi,cust100323,31:34.6,36.93,merchant_payment,merch1205,user6038@upi,success,dev100323,feature_phone,qr_code,0,0,,cust100323
txn10056870,cynthia8090@upi,cust105146,09:32.3,45.36,receive,,user1732@upi,success,dev105146,feature_phone,app,0,0,,cust105146
txn10056871,kathryn4838@upi,cust101372,54:19.2,12.3,receive,,user4355@upi,success,dev101372,tablet,intent,0,0,,cust101372
txn10056872,roger9268@upi,cust108365,21:44.9,20.67,merchant_payment,merch1213,user8353@upi,success,dev108365,ios,app,0,0,,cust108365
txn10056873,kevin8156@upi,cust108961,39:32.5,34.08,merchant_payment,merch1216,user7381@upi,success,dev108961,ios,app,0,0,,cust108961
txn10056874,regina3629@upi,cust108774,26:31.9,12.82,send,,user9401@upi,success,dev108774,tablet,app,0,0,,cust108774
txn10056875,tara4606@upi,cust109306,05:22.2,20.07,receive,,user3457@upi,success,dev109306,tablet,qr_code,0,0,,cust109306
txn10056876,elijah6521@upi,cust100463,10:29.2,19.05,bill_pay,merch1385,user4606@upi,success,dev100463,ios,app,0,0,,cust100463
txn10056877,gary8095@upi,cust106864,42:56.7,30.92,receive,,user3138@upi,success,dev106864,feature_phone,intent,0,0,,cust106864
txn10056878,daniel4253@upi,cust101511,58:45.4,58.93,merchant_payment,merch1435,user3987@upi,failed,dev101511,ios,qr_code,0,0,network_error,cust101511
txn10056879,jessica7514@upi,cust104353,34:37.1,29.82,send,,user5871@upi,success,dev104353,ios,qr_code,0,0,,cust104353
txn10056880,dana2185@upi,cust103607,56:15.3,317.23,merchant_payment,merch1159,user5556@upi,success,dev200171,android,qr_code,0,0,,cust103607
txn10056881,erin7674@upi,cust107555,09:29.3,79.86,send,,user2759@upi,success,dev107555,feature_phone,app,0,0,,cust107555
txn10056882,kayla6631@upi,cust102861,57:39.1,36.18,receive,,user1510@upi,success,dev102861,ios,app,0,0,,cust102861
txn10056883,jacob4020@upi,cust100339,44:38.3,11.93,send,,user5760@upi,failed,dev100339,ios,intent,0,1,bank_down,cust100339
txn10056884,brittany3535@upi,cust105429,07:47.4,24.59,receive,,user9688@upi,success,dev200805,feature_phone,app,0,0,,cust105429
txn10056885,brandon8401@upi,cust102000,16:37.2,100.94,receive,,user9896@upi,failed,dev102000,ios,qr_code,0,0,network_error,cust102000
txn10056886,taylor4115@upi,cust100121,05:50.4,214.01,send,,user7560@upi,success,dev201723,android,qr_code,0,0,,cust100121
txn10056887,troy5020@upi,cust105890,05:26.6,54.71,send,,user4102@upi,success,dev105890,tablet,qr_code,0,0,,cust105890
txn10056888,vincent6746@upi,cust108840,54:38.1,5.57,merchant_payment,merch1339,user7989@upi,success,dev108840,ios,qr_code,0,0,,cust108840
txn10056889,melissa1246@upi,cust101917,51:10.7,15.56,merchant_payment,merch1087,user6051@upi,pending,dev101917,tablet,app,0,0,,cust101917
txn10056890,brian4750@upi,cust106671,26:09.2,37.72,receive,,user9846@upi,success,dev106671,tablet,app,0,0,,cust106671
txn10056891,mark8810@upi,cust107498,44:58.5,20.29,receive,,user3758@upi,success,dev107498,android,app,0,0,,cust107498
txn10056892,michelle4542@upi,cust105262,53:49.3,38.99,receive,,user9712@upi,success,dev200566,tablet,qr_code,0,0,,cust105262
txn10056893,crystal2675@upi,cust108581,45:46.3,27.96,receive,,user2952@upi,success,dev108581,android,qr_code,0,0,,cust108581
